customer_id,customer_name,segment,age_band,province,risk_band,created_date,snapshot_date,is_active
CUST00003089,Puja Thapa,SENIOR,25-34,Gandaki,HIGH,2023-08-10,2026-01-01,false
CUST00003090,Anika Maharjan,SENIOR,45-54,Madhesh,MEDIUM,2023-03-30,2026-01-01,false
CUST00003091,Aarav Maharjan,RETAIL,55+,Bagmati,LOW,2021-09-07,2026-01-01,true
CUST00003092,Ramesh Maharjan,PREMIUM,55+,Karnali,LOW,2021-04-22,2026-01-01,true
CUST00003093,Asmita Gurung,PREMIUM,18-24,Bagmati,MEDIUM,2018-03-14,2026-01-01,true
CUST00003094,Aarav Tamang,SME,55+,Karnali,LOW,2020-05-02,2026-01-01,true
CUST00003095,Aarav Gurung,STUDENT,35-44,Koshi,LOW,2019-08-13,2026-01-01,true
CUST00003096,Kiran Tamang,PREMIUM,35-44,Lumbini,LOW,2019-12-11,2026-01-01,true
CUST00003097,Bikash Shrestha,RETAIL,35-44,Madhesh,LOW,2022-11-18,2026-01-01,true
CUST00003098,Puja Bista,PREMIUM,55+,Sudurpashchim,HIGH,2023-06-07,2026-01-01,false
CUST00003099,Anika Tamang,SME,25-34,Gandaki,HIGH,2021-10-05,2026-01-01,true
CUST00003100,Nisha Bista,RETAIL,25-34,Gandaki,HIGH,2023-01-28,2026-01-01,false
CUST00003101,Aarav Rai,STUDENT,25-34,Lumbini,HIGH,2025-02-10,2026-01-01,true
CUST00003102,Suman Poudel,RETAIL,18-24,Koshi,MEDIUM,2024-04-30,2026-01-01,true
CUST00003103,Maya Poudel,RETAIL,25-34,Lumbini,HIGH,2024-09-17,2026-01-01,false
CUST00003104,Nisha Poudel,SME,35-44,Karnali,HIGH,2024-02-25,2026-01-01,true
CUST00003105,Suman Gurung,PREMIUM,45-54,Bagmati,LOW,2024-09-12,2026-01-01,false
CUST00003106,Subash Yadav,SME,18-24,Gandaki,LOW,2023-05-04,2026-01-01,true
CUST00003107,Puja Rai,RETAIL,25-34,Koshi,HIGH,2020-01-25,2026-01-01,true
CUST00003108,Aarav Shrestha,SENIOR,25-34,Karnali,LOW,2020-03-17,2026-01-01,true
CUST00003109,Aarav Tamang,STUDENT,25-34,Gandaki,HIGH,2018-01-28,2026-01-01,true
CUST00003110,Suman Shrestha,RETAIL,35-44,Bagmati,LOW,2020-12-06,2026-01-01,true
CUST00003111,Kiran Thapa,RETAIL,18-24,Gandaki,LOW,2025-02-17,2026-01-01,true
CUST00003112,Suman Yadav,STUDENT,45-54,Koshi,LOW,2024-06-15,2026-01-01,true
CUST00003113,Nisha Shrestha,PREMIUM,45-54,Sudurpashchim,MEDIUM,2023-07-12,2026-01-01,true
CUST00003114,Nisha Shrestha,SENIOR,35-44,Madhesh,LOW,2021-03-31,2026-01-01,false
CUST00003115,Anika Tamang,STUDENT,25-34,Madhesh,LOW,2020-08-18,2026-01-01,true
CUST00003116,Suman Tamang,PREMIUM,18-24,Karnali,HIGH,2019-04-28,2026-01-01,true
CUST00003117,Nisha Gurung,SENIOR,25-34,Madhesh,LOW,2018-03-02,2026-01-01,true
CUST00003118,Nisha Thapa,SENIOR,45-54,Madhesh,LOW,2020-11-06,2026-01-01,true
CUST00003119,Rita Maharjan,SME,35-44,Lumbini,HIGH,2021-08-20,2026-01-01,true
CUST00003120,Puja Gurung,SME,55+,Bagmati,MEDIUM,2022-06-27,2026-01-01,true
CUST00003121,Bikash Thapa,SENIOR,35-44,Sudurpashchim,LOW,2025-03-27,2026-01-01,true
CUST00003122,Subash Thapa,RETAIL,18-24,Lumbini,HIGH,2024-04-04,2026-01-01,true
CUST00003123,Subash Bista,PREMIUM,35-44,Koshi,MEDIUM,2025-06-10,2026-01-01,true
CUST00003124,Rita Shrestha,PREMIUM,18-24,Madhesh,MEDIUM,2023-06-16,2026-01-01,true
CUST00003125,Asmita Tamang,STUDENT,35-44,Bagmati,HIGH,2023-12-26,2026-01-01,true
CUST00003126,Rita Bista,RETAIL,35-44,Gandaki,MEDIUM,2023-01-19,2026-01-01,true
CUST00003127,Suman Tamang,RETAIL,35-44,Sudurpashchim,MEDIUM,2025-10-07,2026-01-01,true
CUST00003128,Suman Karki,PREMIUM,55+,Lumbini,MEDIUM,2018-11-23,2026-01-01,true
CUST00003129,Maya Poudel,SENIOR,18-24,Koshi,LOW,2022-05-29,2026-01-01,true
CUST00003130,Ramesh Maharjan,PREMIUM,18-24,Gandaki,LOW,2023-08-30,2026-01-01,false
CUST00003131,Ramesh Karki,SENIOR,18-24,Sudurpashchim,LOW,2020-04-04,2026-01-01,true
CUST00003132,Asmita Yadav,SME,45-54,Lumbini,HIGH,2021-10-08,2026-01-01,true
CUST00003133,Anika Poudel,RETAIL,35-44,Sudurpashchim,HIGH,2024-05-06,2026-01-01,true
CUST00003134,Ramesh Karki,SME,55+,Karnali,HIGH,2019-11-09,2026-01-01,true
CUST00003135,Asmita Yadav,SME,18-24,Lumbini,LOW,2022-02-03,2026-01-01,true
CUST00003136,Bikash Rai,SME,18-24,Lumbini,HIGH,2018-07-28,2026-01-01,true
CUST00003137,Kiran Rai,SENIOR,25-34,Karnali,LOW,2024-03-13,2026-01-01,true
CUST00003138,Nisha Tamang,SME,45-54,Gandaki,MEDIUM,2024-03-31,2026-01-01,false
CUST00003139,Suman Tamang,PREMIUM,45-54,Gandaki,HIGH,2025-03-25,2026-01-01,true
CUST00003140,Ramesh Poudel,PREMIUM,55+,Madhesh,LOW,2020-09-16,2026-01-01,true
CUST00003141,Asmita Yadav,RETAIL,25-34,Koshi,HIGH,2022-08-25,2026-01-01,true
CUST00003142,Puja Tamang,PREMIUM,25-34,Bagmati,MEDIUM,2019-11-22,2026-01-01,true
CUST00003143,Bikash Karki,PREMIUM,25-34,Sudurpashchim,LOW,2019-11-26,2026-01-01,true
CUST00003144,Rita Rai,SME,25-34,Karnali,LOW,2024-07-29,2026-01-01,true
CUST00003145,Asmita Maharjan,SME,35-44,Gandaki,HIGH,2023-01-17,2026-01-01,true
CUST00003146,Puja Poudel,PREMIUM,55+,Gandaki,LOW,2023-02-18,2026-01-01,true
CUST00003147,Suman Poudel,SENIOR,35-44,Karnali,LOW,2024-03-19,2026-01-01,true
CUST00003148,Maya Yadav,SME,35-44,Sudurpashchim,MEDIUM,2020-04-24,2026-01-01,true
CUST00003149,Ramesh Yadav,RETAIL,45-54,Sudurpashchim,LOW,2020-10-08,2026-01-01,true
CUST00003150,Bikash Thapa,PREMIUM,35-44,Karnali,HIGH,2025-01-04,2026-01-01,false
CUST00003151,Bikash Gurung,PREMIUM,35-44,Lumbini,MEDIUM,2021-03-21,2026-01-01,true
CUST00003152,Kiran Maharjan,SME,35-44,Gandaki,LOW,2024-03-16,2026-01-01,true
CUST00003153,Maya Gurung,SME,25-34,Bagmati,HIGH,2018-08-15,2026-01-01,false
CUST00003154,Aarav Shrestha,PREMIUM,55+,Sudurpashchim,LOW,2019-12-04,2026-01-01,true
CUST00003155,Anika Karki,STUDENT,45-54,Sudurpashchim,LOW,2022-07-01,2026-01-01,false
CUST00003156,Kiran Maharjan,SME,25-34,Madhesh,LOW,2024-10-30,2026-01-01,true
CUST00003157,Rita Poudel,RETAIL,18-24,Koshi,LOW,2025-11-20,2026-01-01,true
CUST00003158,Aarav Bista,STUDENT,18-24,Karnali,HIGH,2025-02-08,2026-01-01,true
CUST00003159,Bikash Tamang,RETAIL,25-34,Lumbini,LOW,2018-11-14,2026-01-01,true
CUST00003160,Subash Thapa,RETAIL,45-54,Lumbini,LOW,2022-09-20,2026-01-01,true
CUST00003161,Nisha Tamang,SENIOR,18-24,Koshi,LOW,2025-07-11,2026-01-01,false
CUST00003162,Puja Yadav,SME,55+,Lumbini,MEDIUM,2023-01-03,2026-01-01,false
CUST00003163,Asmita Rai,PREMIUM,18-24,Sudurpashchim,LOW,2025-05-09,2026-01-01,true
CUST00003164,Aarav Yadav,SME,45-54,Madhesh,LOW,2020-04-29,2026-01-01,true
CUST00003165,Asmita Karki,SME,55+,Koshi,HIGH,2019-09-16,2026-01-01,true
CUST00003166,Subash Tamang,SME,35-44,Sudurpashchim,LOW,2020-11-18,2026-01-01,true
CUST00003167,Asmita Rai,STUDENT,45-54,Koshi,LOW,2025-04-11,2026-01-01,true
CUST00003168,Bikash Gurung,SME,35-44,Koshi,LOW,2018-10-30,2026-01-01,true
CUST00003169,Suman Thapa,RETAIL,35-44,Lumbini,LOW,2022-05-29,2026-01-01,true
CUST00003170,Suman Maharjan,PREMIUM,25-34,Lumbini,MEDIUM,2019-02-20,2026-01-01,true
CUST00003171,Puja Tamang,SENIOR,25-34,Koshi,HIGH,2021-08-16,2026-01-01,true
CUST00003172,Maya Gurung,SENIOR,18-24,Koshi,LOW,2019-10-18,2026-01-01,true
CUST00003173,Rita Bista,STUDENT,25-34,Gandaki,HIGH,2023-06-16,2026-01-01,true
CUST00003174,Ramesh Yadav,RETAIL,55+,Bagmati,LOW,2019-01-04,2026-01-01,true
CUST00003175,Maya Karki,RETAIL,55+,Gandaki,LOW,2024-11-23,2026-01-01,true
CUST00003176,Asmita Yadav,SME,45-54,Lumbini,MEDIUM,2025-11-17,2026-01-01,true
CUST00003177,Puja Poudel,STUDENT,55+,Koshi,LOW,2022-08-14,2026-01-01,false
CUST00003178,Anika Karki,PREMIUM,35-44,Koshi,HIGH,2018-10-03,2026-01-01,true
CUST00003179,Kiran Maharjan,SME,55+,Bagmati,LOW,2019-12-25,2026-01-01,true
CUST00003180,Maya Yadav,RETAIL,45-54,Sudurpashchim,MEDIUM,2019-02-07,2026-01-01,true
CUST00003181,Nisha Tamang,PREMIUM,45-54,Bagmati,MEDIUM,2025-09-18,2026-01-01,false
CUST00003182,Bikash Poudel,RETAIL,35-44,Sudurpashchim,HIGH,2018-07-17,2026-01-01,true
CUST00003183,Puja Poudel,STUDENT,35-44,Madhesh,HIGH,2024-10-03,2026-01-01,true
CUST00003184,Kiran Poudel,PREMIUM,55+,Koshi,HIGH,2025-11-30,2026-01-01,false
CUST00003185,Rita Tamang,SME,35-44,Madhesh,MEDIUM,2023-01-19,2026-01-01,true
CUST00003186,Suman Yadav,SENIOR,55+,Koshi,LOW,2018-01-05,2026-01-01,true
CUST00003187,Suman Bista,STUDENT,25-34,Lumbini,LOW,2025-06-16,2026-01-01,true
CUST00003188,Kiran Yadav,SENIOR,55+,Bagmati,LOW,2020-06-21,2026-01-01,true
CUST00003189,Maya Poudel,SME,35-44,Lumbini,HIGH,2025-01-02,2026-01-01,true
CUST00003190,Anika Rai,RETAIL,35-44,Madhesh,MEDIUM,2025-05-13,2026-01-01,true
CUST00003191,Kiran Shrestha,SENIOR,55+,Gandaki,LOW,2025-06-29,2026-01-01,true
CUST00003192,Rita Tamang,SENIOR,18-24,Bagmati,HIGH,2020-07-16,2026-01-01,true
CUST00003193,Aarav Poudel,SENIOR,55+,Lumbini,LOW,2020-10-20,2026-01-01,true
CUST00003194,Puja Bista,SME,35-44,Gandaki,LOW,2018-03-21,2026-01-01,true
CUST00003195,Maya Gurung,PREMIUM,35-44,Sudurpashchim,LOW,2023-01-27,2026-01-01,false
CUST00003196,Anika Rai,RETAIL,18-24,Karnali,HIGH,2025-11-10,2026-01-01,true
CUST00003197,Bikash Tamang,RETAIL,25-34,Koshi,LOW,2021-04-07,2026-01-01,true
CUST00003198,Nisha Bista,RETAIL,25-34,Sudurpashchim,LOW,2025-10-28,2026-01-01,true
CUST00003199,Suman Gurung,SENIOR,55+,Madhesh,HIGH,2021-03-24,2026-01-01,false
CUST00003200,Rita Poudel,RETAIL,45-54,Lumbini,MEDIUM,2021-07-21,2026-01-01,true
CUST00003201,Asmita Bista,SENIOR,35-44,Gandaki,LOW,2018-07-01,2026-01-01,true
CUST00003202,Asmita Gurung,PREMIUM,25-34,Madhesh,LOW,2018-08-17,2026-01-01,true
CUST00003203,Suman Rai,SENIOR,25-34,Sudurpashchim,LOW,2024-10-30,2026-01-01,true
CUST00003204,Asmita Rai,SME,55+,Koshi,MEDIUM,2019-04-22,2026-01-01,true
CUST00003205,Puja Tamang,SME,55+,Sudurpashchim,HIGH,2017-12-16,2026-01-01,true
CUST00003206,Puja Gurung,RETAIL,55+,Karnali,LOW,2018-07-20,2026-01-01,true
CUST00003207,Subash Yadav,STUDENT,45-54,Lumbini,MEDIUM,2023-07-28,2026-01-01,true
CUST00003208,Maya Yadav,RETAIL,35-44,Koshi,LOW,2025-10-01,2026-01-01,false
CUST00003209,Bikash Karki,SME,45-54,Madhesh,HIGH,2019-05-04,2026-01-01,false
CUST00003210,Nisha Poudel,PREMIUM,35-44,Gandaki,HIGH,2017-11-18,2026-01-01,true
CUST00003211,Kiran Yadav,RETAIL,55+,Lumbini,LOW,2019-03-22,2026-01-01,true
CUST00003212,Aarav Shrestha,SENIOR,55+,Sudurpashchim,LOW,2021-12-27,2026-01-01,false
CUST00003213,Aarav Shrestha,RETAIL,45-54,Gandaki,LOW,2022-09-19,2026-01-01,false
CUST00003214,Bikash Poudel,PREMIUM,45-54,Madhesh,LOW,2024-11-01,2026-01-01,true
CUST00003215,Maya Tamang,SME,18-24,Koshi,LOW,2022-08-28,2026-01-01,true
CUST00003216,Anika Thapa,RETAIL,45-54,Gandaki,LOW,2023-03-06,2026-01-01,false
CUST00003217,Anika Poudel,RETAIL,18-24,Gandaki,LOW,2022-07-09,2026-01-01,true
CUST00003218,Puja Poudel,SENIOR,35-44,Koshi,LOW,2023-07-22,2026-01-01,true
CUST00003219,Bikash Thapa,PREMIUM,55+,Koshi,HIGH,2025-04-25,2026-01-01,true
CUST00003220,Ramesh Karki,RETAIL,18-24,Karnali,HIGH,2018-12-18,2026-01-01,false
CUST00003221,Nisha Tamang,RETAIL,18-24,Karnali,LOW,2023-09-19,2026-01-01,true
CUST00003222,Bikash Shrestha,PREMIUM,35-44,Bagmati,LOW,2025-08-01,2026-01-01,true
CUST00003223,Nisha Tamang,STUDENT,55+,Madhesh,HIGH,2024-08-10,2026-01-01,true
CUST00003224,Maya Maharjan,STUDENT,25-34,Lumbini,HIGH,2024-05-19,2026-01-01,true
CUST00003225,Nisha Maharjan,SENIOR,55+,Madhesh,LOW,2018-05-12,2026-01-01,true
CUST00003226,Puja Tamang,SME,45-54,Gandaki,LOW,2019-12-02,2026-01-01,false
CUST00003227,Maya Yadav,PREMIUM,18-24,Karnali,HIGH,2020-07-08,2026-01-01,false
CUST00003228,Suman Gurung,RETAIL,55+,Lumbini,LOW,2024-04-11,2026-01-01,true
CUST00003229,Anika Thapa,STUDENT,55+,Koshi,HIGH,2018-11-14,2026-01-01,true
CUST00003230,Puja Shrestha,STUDENT,55+,Karnali,HIGH,2025-08-23,2026-01-01,true
CUST00003231,Ramesh Rai,PREMIUM,25-34,Gandaki,LOW,2021-08-22,2026-01-01,false
CUST00003232,Kiran Thapa,STUDENT,25-34,Bagmati,LOW,2020-02-20,2026-01-01,true
CUST00003233,Asmita Poudel,RETAIL,25-34,Sudurpashchim,HIGH,2021-06-21,2026-01-01,true
CUST00003234,Anika Tamang,PREMIUM,35-44,Karnali,LOW,2022-04-08,2026-01-01,true
CUST00003235,Rita Maharjan,SME,18-24,Madhesh,MEDIUM,2021-11-11,2026-01-01,true
CUST00003236,Nisha Gurung,STUDENT,18-24,Sudurpashchim,LOW,2017-11-30,2026-01-01,true
CUST00003237,Anika Tamang,SENIOR,45-54,Sudurpashchim,MEDIUM,2024-08-10,2026-01-01,true
CUST00003238,Asmita Yadav,STUDENT,18-24,Madhesh,LOW,2024-03-18,2026-01-01,true
CUST00003239,Subash Gurung,SME,35-44,Gandaki,MEDIUM,2021-12-29,2026-01-01,true
CUST00003240,Kiran Rai,PREMIUM,25-34,Koshi,HIGH,2022-08-16,2026-01-01,true
CUST00003241,Ramesh Gurung,SME,55+,Bagmati,LOW,2024-09-07,2026-01-01,true
CUST00003242,Nisha Gurung,PREMIUM,18-24,Karnali,LOW,2024-03-31,2026-01-01,false
CUST00003243,Subash Thapa,SENIOR,18-24,Lumbini,LOW,2022-12-27,2026-01-01,true
CUST00003244,Kiran Tamang,RETAIL,55+,Karnali,MEDIUM,2022-03-19,2026-01-01,true
CUST00003245,Kiran Gurung,RETAIL,45-54,Karnali,HIGH,2018-10-13,2026-01-01,true
CUST00003246,Puja Poudel,PREMIUM,45-54,Lumbini,MEDIUM,2020-01-08,2026-01-01,true
CUST00003247,Aarav Gurung,PREMIUM,55+,Lumbini,HIGH,2024-03-07,2026-01-01,true
CUST00003248,Rita Bista,PREMIUM,45-54,Bagmati,HIGH,2024-03-07,2026-01-01,true
CUST00003249,Rita Gurung,RETAIL,18-24,Gandaki,HIGH,2025-07-20,2026-01-01,true
CUST00003250,Kiran Bista,RETAIL,55+,Bagmati,LOW,2022-03-13,2026-01-01,true
CUST00003251,Bikash Shrestha,RETAIL,45-54,Bagmati,HIGH,2025-06-18,2026-01-01,true
CUST00003252,Nisha Rai,SENIOR,25-34,Sudurpashchim,MEDIUM,2022-12-24,2026-01-01,true
CUST00003253,Rita Rai,STUDENT,18-24,Bagmati,MEDIUM,2024-06-30,2026-01-01,true
CUST00003254,Maya Thapa,PREMIUM,45-54,Bagmati,LOW,2019-08-24,2026-01-01,false
CUST00003255,Subash Karki,PREMIUM,18-24,Karnali,MEDIUM,2022-10-07,2026-01-01,true
CUST00003256,Puja Bista,STUDENT,25-34,Bagmati,HIGH,2020-06-19,2026-01-01,true
CUST00003257,Asmita Rai,SME,18-24,Karnali,LOW,2018-02-02,2026-01-01,false
CUST00003258,Bikash Rai,SME,25-34,Koshi,LOW,2025-09-20,2026-01-01,false
CUST00003259,Maya Yadav,RETAIL,45-54,Bagmati,HIGH,2022-06-30,2026-01-01,true
CUST00003260,Bikash Thapa,SME,45-54,Koshi,HIGH,2025-01-11,2026-01-01,true
CUST00003261,Suman Thapa,PREMIUM,45-54,Karnali,LOW,2021-04-08,2026-01-01,true
CUST00003262,Suman Maharjan,SME,25-34,Madhesh,LOW,2024-09-20,2026-01-01,true
CUST00003263,Bikash Bista,RETAIL,35-44,Lumbini,LOW,2020-09-13,2026-01-01,true
CUST00003264,Bikash Maharjan,RETAIL,35-44,Madhesh,LOW,2020-04-01,2026-01-01,true
CUST00003265,Maya Thapa,PREMIUM,35-44,Sudurpashchim,LOW,2022-11-25,2026-01-01,true
CUST00003266,Maya Thapa,SENIOR,18-24,Karnali,LOW,2024-08-08,2026-01-01,true
CUST00003267,Aarav Maharjan,SENIOR,45-54,Madhesh,MEDIUM,2023-10-23,2026-01-01,true
CUST00003268,Anika Karki,PREMIUM,35-44,Madhesh,MEDIUM,2025-05-16,2026-01-01,true
CUST00003269,Subash Tamang,SENIOR,25-34,Bagmati,HIGH,2023-02-15,2026-01-01,true
CUST00003270,Rita Thapa,RETAIL,45-54,Koshi,HIGH,2021-10-15,2026-01-01,true
CUST00003271,Ramesh Thapa,PREMIUM,45-54,Gandaki,MEDIUM,2020-05-24,2026-01-01,true
CUST00003272,Puja Poudel,PREMIUM,18-24,Koshi,LOW,2021-04-03,2026-01-01,true
CUST00003273,Kiran Maharjan,STUDENT,25-34,Sudurpashchim,LOW,2018-02-02,2026-01-01,true
CUST00003274,Rita Gurung,SENIOR,18-24,Madhesh,MEDIUM,2024-11-12,2026-01-01,false
CUST00003275,Aarav Maharjan,STUDENT,45-54,Karnali,MEDIUM,2023-02-10,2026-01-01,true
CUST00003276,Nisha Shrestha,SENIOR,55+,Bagmati,LOW,2022-08-21,2026-01-01,true
CUST00003277,Subash Thapa,RETAIL,25-34,Gandaki,LOW,2024-05-13,2026-01-01,true
CUST00003278,Nisha Karki,STUDENT,25-34,Sudurpashchim,HIGH,2021-08-18,2026-01-01,false
CUST00003279,Asmita Thapa,SME,55+,Karnali,HIGH,2024-09-11,2026-01-01,true
CUST00003280,Nisha Yadav,RETAIL,35-44,Gandaki,MEDIUM,2024-01-01,2026-01-01,true
CUST00003281,Bikash Karki,STUDENT,45-54,Bagmati,LOW,2023-10-20,2026-01-01,false
CUST00003282,Maya Thapa,STUDENT,45-54,Karnali,LOW,2019-09-21,2026-01-01,true
CUST00003283,Kiran Tamang,STUDENT,35-44,Madhesh,MEDIUM,2017-12-05,2026-01-01,true
CUST00003284,Aarav Tamang,SENIOR,18-24,Lumbini,LOW,2018-08-04,2026-01-01,false
CUST00003285,Kiran Bista,PREMIUM,55+,Gandaki,LOW,2019-08-12,2026-01-01,false
CUST00003286,Subash Yadav,SENIOR,45-54,Gandaki,HIGH,2018-05-18,2026-01-01,true
CUST00003287,Asmita Gurung,STUDENT,18-24,Bagmati,LOW,2020-05-10,2026-01-01,false
CUST00003288,Rita Thapa,SME,55+,Koshi,LOW,2022-05-17,2026-01-01,true
CUST00003289,Asmita Bista,SME,45-54,Koshi,MEDIUM,2021-11-02,2026-01-01,true
CUST00003290,Maya Maharjan,STUDENT,18-24,Karnali,LOW,2024-03-03,2026-01-01,true
CUST00003291,Suman Shrestha,PREMIUM,35-44,Gandaki,LOW,2022-01-08,2026-01-01,true
CUST00003292,Subash Maharjan,STUDENT,55+,Gandaki,MEDIUM,2020-01-23,2026-01-01,false
CUST00003293,Suman Yadav,SME,18-24,Koshi,MEDIUM,2022-10-04,2026-01-01,false
CUST00003294,Rita Rai,PREMIUM,45-54,Bagmati,MEDIUM,2023-11-03,2026-01-01,true
CUST00003295,Kiran Bista,STUDENT,55+,Karnali,LOW,2021-04-29,2026-01-01,false
CUST00003296,Nisha Thapa,RETAIL,45-54,Bagmati,LOW,2025-05-01,2026-01-01,true
CUST00003297,Suman Karki,SENIOR,25-34,Bagmati,HIGH,2021-07-25,2026-01-01,false
CUST00003298,Puja Rai,STUDENT,45-54,Sudurpashchim,MEDIUM,2023-07-15,2026-01-01,true
CUST00003299,Maya Rai,SME,45-54,Sudurpashchim,HIGH,2023-03-29,2026-01-01,true
CUST00003300,Ramesh Rai,STUDENT,18-24,Koshi,MEDIUM,2025-02-05,2026-01-01,false
CUST00003301,Rita Rai,RETAIL,55+,Gandaki,LOW,2020-02-21,2026-01-01,true
CUST00003302,Puja Karki,SENIOR,45-54,Gandaki,HIGH,2018-04-02,2026-01-01,true
CUST00003303,Anika Shrestha,SME,55+,Koshi,LOW,2021-11-15,2026-01-01,true
CUST00003304,Asmita Gurung,SENIOR,55+,Sudurpashchim,HIGH,2019-11-19,2026-01-01,true
CUST00003305,Puja Poudel,STUDENT,18-24,Koshi,LOW,2022-11-01,2026-01-01,true
CUST00003306,Suman Shrestha,STUDENT,45-54,Lumbini,HIGH,2025-02-19,2026-01-01,true
CUST00003307,Puja Gurung,PREMIUM,35-44,Bagmati,LOW,2019-09-15,2026-01-01,true
CUST00003308,Anika Karki,PREMIUM,45-54,Gandaki,LOW,2018-04-15,2026-01-01,true
CUST00003309,Kiran Poudel,SENIOR,45-54,Karnali,MEDIUM,2021-05-08,2026-01-01,true
CUST00003310,Bikash Yadav,SENIOR,55+,Karnali,HIGH,2021-10-04,2026-01-01,true
CUST00003311,Kiran Thapa,PREMIUM,45-54,Gandaki,MEDIUM,2021-03-23,2026-01-01,false
CUST00003312,Anika Yadav,STUDENT,35-44,Sudurpashchim,HIGH,2021-07-06,2026-01-01,true
CUST00003313,Aarav Karki,RETAIL,25-34,Karnali,LOW,2018-03-06,2026-01-01,true
CUST00003314,Anika Thapa,RETAIL,25-34,Gandaki,MEDIUM,2022-08-07,2026-01-01,true
CUST00003315,Maya Poudel,STUDENT,55+,Karnali,LOW,2025-02-18,2026-01-01,true
CUST00003316,Kiran Shrestha,STUDENT,35-44,Madhesh,MEDIUM,2022-08-12,2026-01-01,true
CUST00003317,Subash Yadav,SME,45-54,Lumbini,MEDIUM,2020-11-21,2026-01-01,true
CUST00003318,Asmita Gurung,RETAIL,18-24,Bagmati,LOW,2022-08-20,2026-01-01,false
CUST00003319,Rita Gurung,RETAIL,55+,Madhesh,LOW,2024-08-18,2026-01-01,true
CUST00003320,Maya Bista,RETAIL,35-44,Gandaki,LOW,2022-08-04,2026-01-01,true
CUST00003321,Bikash Poudel,SENIOR,35-44,Sudurpashchim,HIGH,2018-04-04,2026-01-01,true
CUST00003322,Subash Poudel,RETAIL,45-54,Koshi,LOW,2018-01-17,2026-01-01,true
CUST00003323,Ramesh Poudel,STUDENT,55+,Bagmati,MEDIUM,2025-07-24,2026-01-01,true
CUST00003324,Asmita Bista,RETAIL,25-34,Koshi,LOW,2021-04-18,2026-01-01,true
CUST00003325,Bikash Shrestha,PREMIUM,55+,Bagmati,MEDIUM,2020-10-07,2026-01-01,true
CUST00003326,Subash Yadav,PREMIUM,18-24,Koshi,HIGH,2023-02-20,2026-01-01,true
CUST00003327,Suman Shrestha,SENIOR,18-24,Madhesh,LOW,2019-09-24,2026-01-01,true
CUST00003328,Anika Shrestha,STUDENT,35-44,Madhesh,LOW,2025-11-02,2026-01-01,true
CUST00003329,Bikash Tamang,STUDENT,35-44,Gandaki,LOW,2022-05-15,2026-01-01,false
CUST00003330,Ramesh Thapa,SME,45-54,Madhesh,MEDIUM,2017-12-27,2026-01-01,true
CUST00003331,Kiran Rai,SENIOR,45-54,Sudurpashchim,LOW,2023-05-29,2026-01-01,true
CUST00003332,Nisha Rai,SENIOR,45-54,Sudurpashchim,MEDIUM,2018-10-15,2026-01-01,true
CUST00003333,Asmita Tamang,PREMIUM,18-24,Koshi,HIGH,2022-09-16,2026-01-01,true
CUST00003334,Puja Bista,SME,18-24,Madhesh,LOW,2021-07-04,2026-01-01,true
CUST00003335,Asmita Rai,RETAIL,25-34,Sudurpashchim,LOW,2023-11-01,2026-01-01,true
CUST00003336,Asmita Gurung,SENIOR,25-34,Karnali,LOW,2021-01-02,2026-01-01,false
CUST00003337,Kiran Rai,SME,55+,Gandaki,MEDIUM,2023-11-22,2026-01-01,false
CUST00003338,Nisha Bista,SENIOR,25-34,Karnali,MEDIUM,2021-02-02,2026-01-01,true
CUST00003339,Bikash Maharjan,STUDENT,35-44,Gandaki,HIGH,2020-06-11,2026-01-01,true
CUST00003340,Suman Tamang,SENIOR,18-24,Sudurpashchim,MEDIUM,2022-05-11,2026-01-01,true
CUST00003341,Asmita Shrestha,RETAIL,55+,Gandaki,MEDIUM,2019-02-12,2026-01-01,true
CUST00003342,Suman Maharjan,STUDENT,25-34,Karnali,MEDIUM,2022-11-22,2026-01-01,true
CUST00003343,Maya Rai,PREMIUM,45-54,Karnali,HIGH,2017-12-30,2026-01-01,true
CUST00003344,Anika Maharjan,STUDENT,35-44,Madhesh,HIGH,2022-09-05,2026-01-01,true
CUST00003345,Suman Gurung,PREMIUM,45-54,Karnali,MEDIUM,2024-06-18,2026-01-01,true
CUST00003346,Kiran Rai,SENIOR,55+,Sudurpashchim,MEDIUM,2021-08-16,2026-01-01,true
CUST00003347,Anika Shrestha,PREMIUM,55+,Lumbini,LOW,2020-08-13,2026-01-01,true
CUST00003348,Maya Maharjan,RETAIL,45-54,Karnali,LOW,2020-03-24,2026-01-01,true
CUST00003349,Subash Thapa,RETAIL,35-44,Koshi,LOW,2022-11-15,2026-01-01,true
CUST00003350,Puja Tamang,SENIOR,45-54,Sudurpashchim,MEDIUM,2020-05-10,2026-01-01,false
CUST00003351,Rita Gurung,SENIOR,18-24,Koshi,LOW,2019-10-22,2026-01-01,true
CUST00003352,Ramesh Maharjan,PREMIUM,35-44,Madhesh,LOW,2020-11-02,2026-01-01,true
CUST00003353,Nisha Shrestha,RETAIL,55+,Sudurpashchim,HIGH,2025-06-14,2026-01-01,true
CUST00003354,Suman Tamang,STUDENT,35-44,Karnali,HIGH,2022-08-29,2026-01-01,true
CUST00003355,Kiran Poudel,SENIOR,35-44,Koshi,MEDIUM,2024-04-26,2026-01-01,false
CUST00003356,Ramesh Poudel,RETAIL,45-54,Lumbini,LOW,2020-12-26,2026-01-01,false
